Tweet Text,Location,Sentiment Polarity
"RT @NRAArmedCitizen: A man pulled a gun on a family after asking for a phone and then a ride. Moments later, he learned he wasn’t the only…",mi,0.293738482
"RT @Stowydad: In another Facebook post (replying to a party activist), House Speaker @kdaudt vows to block any “gun control” bills this #mn…",mn,-0.079175589
RT @MoveOn: Tell @VP to cancel his speech to the @NRA scheduled for May 4. https://t.co/oBxuStu9jP  #NoRA #EnoughIsEnough https://t.co/NCAn…,ma,0.182530791
"@ShimmerwindIsle Fitness. When I'm not worldbuilding, painting, or working, I'm working on my physical fitness - li… https://t.co/Ej5l4Ux3jF",tx,-0.262318221
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",fl,0.184998393
RT @CBSDenver: School Security Officer Arrested For Using Stun Gun On Student https://t.co/f3GcdWkYrK https://t.co/98iTN6QbKF,co,-0.474353507
"RT @Gun_Shots: ""A complete elimination of assault weapons would not have a large impact on gun homicides."" - National Institute of Justice…",or,0.283030184
"RT @Everytown: Good news from Maryland: Yesterday, GOP Governor Larry Hogan signed a trio of bipartisan gun violence prevention bills! 

We…",va,-0.080821777
RT @fred_guttenberg: I went to visit Jaime last night.  This photos is all that I have now. This is the reason I believe in gun safety.  Fo…,ca,-0.217245724
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",fl,0.184998393
RT @RepSwalwell: I’m with the Minnesota lawmakers courageously sitting in to #EndGunViolence. As @repjohnlewis taught @housedemocrats when…,ca,0.208671756
"RT @guypbenson: The recent Waffle House shooting you probably *didn't* hear about: 

A law-abiding, heat-packing customer thwarted an armed…",tx,-0.039730415
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",pa,0.184998393
"RT @GeoffDuncanGA: Well folks, liberal gun grabbers are angry about my A-rating from the @NRA and strong support of the 2nd Amendment. But…",tx,-0.062634707
"RT @PollackHunter: Knowing which dot my sister was, and watching her suffer for about 2 minutes before he fired a 2nd round of shots at her…",al,-0.491227449
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",fl,-0.157543649
"RT @maydaymindy9: Everybody that touches Trump turns out to be shit 💩! 
Ronny “Percocet” Jackson 
Scott “Get Smart” Pruitt
Mick “MOFO” Mulv…",wi,-0.062634747
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",ca,0.184998393
"“You don’t need a gun!” 

Sure. I’m gonna let some bastard pistol whip me and aim his illegal weapon at my children. https://t.co/Wj8ZhnjIJk",wi,-0.804946222
"RT @cameron_kasky: Ladies and gentlemen you have $5 to build the perfect man or woman

$300 - kind
$200 - smart
$400 - has a good job
$2 -…",hi,-0.423400454
.@GiveEmHelenTai's district is only a couple hours away. If you're frustrated by the growing list of daily outrages… https://t.co/m0kKK1SzzK,md,-0.486538043
"RT @fred_guttenberg: For those who say that I should focus on the failures that led to the shooting, as you can see at 1:30 on this video I…",ny,-0.646176685
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",ca,0.184998393
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",ny,0.184998393
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",tx,-0.157543649
So we lost Kanye...... can we adopt Machine Gun Kelly now?! or is somebody else next in line?! #QTNA,in,-0.243753832
I wanna go to the gun range as a part of my bday but the way my life is set up .. idk if ima be able to just yet,wa,-0.512016614
"RT @NRAArmedCitizen: A man pulled a gun on a family after asking for a phone and then a ride. Moments later, he learned he wasn’t the only…",ks,0.293738482
"RT @The_UnSilent_: While Trump praises Kanye &amp; Ivanka wears a $12,000 dress....

James Shaw Jr selflessly continues his heroism by raising…",al,-0.423400454
"RT @guypbenson: The recent Waffle House shooting you probably *didn't* hear about: 

A law-abiding, heat-packing customer thwarted an armed…",fl,-0.039730415
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",az,0.184998393
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",sc,0.184998393
"RT @Gun_Shots: ""A complete elimination of assault weapons would not have a large impact on gun homicides."" - National Institute of Justice…",ma,0.283030184
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",il,0.184998393
"RT @CBSNews: Man who wrestled gun from Waffle House shooter raises $150,000 for victims' families https://t.co/JMhdYbAmwX https://t.co/idV2…",ct,-0.081169221
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",ca,-0.157543649
"RT @MrFilmkritik: Saves a dozen people.
Hurts himself, goes to hospital.
Leaves hospital, goes to church.
Leaves Church, starts a fundraise…",tx,0.493671552
"RT @kpottermn: In a Facebook exchange about the veracity of @DaveOrrick's reporting - which he later updated - on his gun law comments, Spe…",mn,0.184998393
"FOR MSM, GUN CONTROL SOCIALIST AND SECOND AMENDMENT ABOLISHING AND LITTLE HOGG AND HIS HOGETTES.
https://t.co/Yn2b8EVECv",tx,-0.42293022
I think that boy with that gun at bonnabel was plotting to kill somebody....,la,-0.502395373
RT @rev0lutn: #ShallNotBeInfringed @realDonaldTrump Stand up for the Second Amendment to #KAG Mr President https://t.co/IfTTtYsbqu,ne,-0.064728811
"RT @youwildman: As Jim Brown asked that crazy nigga Richard when he was messin' up, ""What you gonna do? Naw, what YOU gonna DO?""  @SnoopDog…",az,0.208671756
Seems like the Speaker has identified the solution to inaction on gun safety measures. https://t.co/ZqhWN4rzdc,mn,-0.663749099
Great idea! https://t.co/z9j72hoG9Q,tx,-0.179144666
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",fl,-0.157543649
RT @Alyssa_Milano: Mike Pence is scheduled to speak at the NRA convention in Dallas on May 4. This is a slap in the face to Americans—from…,ny,-0.141366596
"RT @NRAArmedCitizen: A man pulled a gun on a family after asking for a phone and then a ride. Moments later, he learned he wasn’t the only…",mi,0.293738482
RT @rev0lutn: #ShallNotBeInfringed @realDonaldTrump Stand up for the Second Amendment to #KAG Mr President https://t.co/IfTTtYsbqu,ne,-0.064728811
"RT @NRAArmedCitizen: A man pulled a gun on a family after asking for a phone and then a ride. Moments later, he learned he wasn’t the only…",pa,0.293738482
"RT @PollackHunter: Knowing which dot my sister was, and watching her suffer for about 2 minutes before he fired a 2nd round of shots at her…",md,-0.491227449
"RT @guypbenson: The recent Waffle House shooting you probably *didn't* hear about: 

A law-abiding, heat-packing customer thwarted an armed…",fl,-0.039730415
GUM OMG NOT A GUN,la,0.008145306
RT @Eyezsosexi: This is insane! https://t.co/AsUt4wxKly,ga,0.111784163
@SoCalValleyGal @lisamikol1969 @purposefulwhine @retiredLEO67 @RUSSIANBOT90 @KyleKashuv @benshapiro… https://t.co/FspbZQpoXE,nv,-0.486538043
"RT @NRAArmedCitizen: A man pulled a gun on a family after asking for a phone and then a ride. Moments later, he learned he wasn’t the only…",la,0.293738482
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",ky,0.184998393
"When I asked y'all to stab me a thousand times, my man with the gun is the only one that replied?",ne,-0.51329679
RT @MoveOn: Tell @VP to cancel his speech to the @NRA scheduled for May 4. https://t.co/oBxuStu9jP  #NoRA #EnoughIsEnough https://t.co/NCAn…,ct,0.182530791
"RT @guypbenson: The recent Waffle House shooting you probably *didn't* hear about: 

A law-abiding, heat-packing customer thwarted an armed…",co,-0.039730415
"RT @Stowydad: In another Facebook post (replying to a party activist), House Speaker @kdaudt vows to block any “gun control” bills this #mn…",mn,-0.079175589
Coming to the Saxon Pub Friday 4/27: 6:00 DENNY FREEMAN #NoCover 8:00 BIG GUN SHOW $10 10:00 ERIC TESSMER $15,tx,-0.784322316
"RT @PollackHunter: Knowing which dot my sister was, and watching her suffer for about 2 minutes before he fired a 2nd round of shots at her…",mn,-0.491227449
RT @NRA: Women are the largest growing demographic in regards to gun ownership. It should come as no surprise that they are also signing up…,fl,0.339320808
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",wi,-0.157543649
"RT @The2ndA: No one opposes school &amp; mass shootings, as well as bad guys with guns, more than the law-abiding gun owner and the NRA - Natio…",co,0.060403798
@pgermino That is exactly the Conservatives idea + love ❤️ of gun over children 👶!💯👹💰😎👎,fl,0.622977715
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",ca,-0.157543649
@FxEpic @TpaBayFlyFisher @YETICoolers @HillaryClinton @Comey @NRA Call @millsfleetfarm today! Ask them to stop carr… https://t.co/jXf6h7uUMH,wi,0.040974909
"RT @fred_guttenberg: As most know, my daughter was killed in the Parkland school shooting. Please sign the petition and ask VP Pence to bec…",pa,-0.424696626
"RT @NRAArmedCitizen: A man pulled a gun on a family after asking for a phone and then a ride. Moments later, he learned he wasn’t the only…",ga,0.293738482
RT @WorldAndScience: A CD gun. https://t.co/pvTceeKafD,co,0.22406896
"RT @PollackHunter: Knowing which dot my sister was, and watching her suffer for about 2 minutes before he fired a 2nd round of shots at her…",tx,-0.491227449
@HuffPostPol I see.  So the  ENTIRE media put a gun to his head and made him violate all the ethics he violated?  M… https://t.co/ziB5674aFf,ny,0.23785832
"RT @imyagirleva: My name is Eva, &amp; I'm a 19 year old from the South Side of Chicago. I recently did a TED talk describing what we REALLY ne…",il,-0.077501748
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",la,-0.157543649
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",va,-0.157543649
School Security Officer Arrested For Using Stun Gun On Student https://t.co/s0l5sXmZ6h https://t.co/xiNJWF9Wix,wa,-0.372858101
Someone explain what a bubble blowing gun and a rabbit has to do with infinity war,il,-0.156270192
@HollawayIsHere @YETICoolers Call @millsfleetfarm today! Ask them to stop carrying anti-gun @YETICoolers products!… https://t.co/GgXhd2kUJt,wi,-0.235924902
RT @Golfman072: Do you what president Trump to sign an EXECUTIVE ORDER Banning gun free zones?,wa,0.417118163
"RT @TimLiljefors: Oh you like #Aggretsuko huh? I got news for ya bud, you're a furry now.

hand in your normie-badge &amp; normie-gun, i'll go…",mi,0.009768681
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",il,0.184998393
"RT @funder: .@realDonaldTrump-I know you’re busy using Kanye West to distract from your failing White House, but maybe you should tweet som…",fl,-0.079175549
One of my rules about the proper way to handle a gun is you never use your gun to coerce a person!  You either hols… https://t.co/a4aRdu0c0L,or,-0.747329848
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",wa,0.184998393
"Speaking on the school - prison pipeline, violence and discipline in schools and a man has to step out because ther… https://t.co/xqcDlOe68N",mo,-0.476560141
"RT @JohnFugelsang: Obama had:

-a jobs bill that was 60% tax cuts; your new pals blocked a vote
-a gun safety bill supported by 90% of US;…",wa,0.184998393
RT @Indira_L: Jaw-dropping breach of journalism standards at Sarasota @HeraldTribune: Gun-rights columnist is also a top news editor. Can y…,fl,-0.301906462
"RT @RealJack: Sickening.... 

Apparently this ""history"" teacher doesn't understand history, or Hitler disarming citizens...

UNREAL: Parkla…",fl,0.225008555
